simx,simy
1717,10.276823
1718,10.276988
1719,10.277457
1720,10.277972
1721,10.278627
1722,10.279362
1723,10.2800045
1724,10.280444
1725,10.280988
1726,10.281589
1727,10.282052
1728,10.282489
1729,10.282943
1730,10.283514
1731,10.284136
1732,10.284748
1733,10.285239
1734,10.285708
1735,10.286185
1736,10.28671
1737,10.287183
1738,10.287663
1739,10.2879095
1740,10.287957
1741,10.287988
1742,10.28786
1743,10.288065
1744,10.288309
1745,10.288449
1746,10.288571
1747,10.288808
1748,10.289062
1749,10.289239
1750,10.28929
1751,10.289183
1752,10.288799
1753,10.287989
1754,10.286917
1755,10.285729
1756,10.28419
1757,10.28248
1758,10.28052
1759,10.278595
1760,10.276757
1761,10.274789
1762,10.27294
1763,10.270976
1764,10.269262
1765,10.267991
1766,10.266733
1767,10.265396
1768,10.264442
1769,10.263762
1770,10.263321
1771,10.263092
1772,10.26306
1773,10.263251
1774,10.26393
1775,10.264778
1776,10.266023
1777,10.267512
1778,10.269111
1779,10.271359
1780,10.2738085
1781,10.276378
1782,10.279181
1783,10.282311
1784,10.286108
1785,10.289477
1786,10.293033
1787,10.296547
1788,10.300034
1789,10.303337
1790,10.306254
1791,10.309038
1792,10.311478
1793,10.31349
1794,10.315284
1795,10.316693
1796,10.317567
1797,10.318327
1798,10.318666
1799,10.318807
1800,10.319098
1801,10.3193245
1802,10.3195505
1803,10.320186
1804,10.322812
1805,10.330575
1806,10.347546
1807,10.3791485
1808,10.426671
1809,10.502535
1810,10.59904
1811,10.728202
1812,10.869831
1813,11.047963
1814,11.241441
1815,11.450655
1816,11.698892
1817,11.9402895
1818,12.197933
1819,12.462215
1820,12.722608
1821,12.999634
1822,13.243732
1823,13.52407
1824,13.777173
1825,14.03752
1826,14.275777
1827,14.518796
1828,14.753274
1829,14.969938
1830,15.179959
1831,15.370846
1832,15.556578
1833,15.729361
1834,15.892583
1835,16.030352
1836,16.16361
1837,16.286451
1838,16.38594
1839,16.483372
1840,16.566944
1841,16.638622
1842,16.697552
1843,16.749687
1844,16.793747
1845,16.827835
1846,16.85639
1847,16.87825
1848,16.896902
1849,16.910723
1850,16.921423
1851,16.930292
1852,16.939224
1853,16.948883
1854,16.960728
1855,16.96801
1856,16.998621
1857,17.018213
1858,17.037416
1859,17.062008
1860,17.092196
1861,17.124763
1862,17.159674
1863,17.210363
1864,17.247105
1865,17.28576
1866,17.333403
1867,17.379114
1868,17.424835
1869,17.467693
1870,17.5098
1871,17.552488
1872,17.593979
1873,17.631426
1874,17.670986
1875,17.711536
1876,17.750504
1877,17.789173
1878,17.827902
1879,17.86267
1880,17.90116
1881,17.937939
1882,17.974266
1883,18.009678
1884,18.045746
1885,18.079163
1886,18.113453
1887,18.14667
1888,18.178253
1889,18.210878
1890,18.240858
1891,18.271744
1892,18.299143
1893,18.327324
1894,18.354921
1895,18.379673
1896,18.403803
1897,18.427917
1898,18.450504
1899,18.470057
1900,18.48936
1901,18.507475
1902,18.523989
1903,18.53836
1904,18.55284
1905,18.565804
1906,18.577034
1907,18.58777
1908,18.597338
1909,18.605364
1910,18.613203
1911,18.620289
1912,18.626163
1913,18.631662
1914,18.636572
1915,18.640436
1916,18.644464
1917,18.647978
1918,18.65102
1919,18.65339
1920,18.655882
1921,18.658163
1922,18.660587
1923,18.663082
1924,18.665516
1925,18.667723
1926,18.669846
1927,18.67209
1928,18.674536
1929,18.677116
1930,18.68006
1931,18.683207
1932,18.686459
1933,18.69009
1934,18.693933
1935,18.698065
1936,18.702599
1937,18.707489
1938,18.71215
1939,18.71692
1940,18.721989
1941,18.727144
1942,18.73269
1943,18.738205
1944,18.743496
1945,18.749098
1946,18.754984
1947,18.760628
1948,18.766235
1949,18.77173
1950,18.776815
1951,18.781427
1952,18.785978
1953,18.790367
1954,18.794579
1955,18.798811
1956,18.802446
1957,18.805803
1958,18.809196
1959,18.812244
1960,18.815096
1961,18.817715
1962,18.819855
1963,18.82176
1964,18.823639
1965,18.825262
1966,18.826635
1967,18.827679
1968,18.828485
1969,18.829327
1970,18.830416
1971,18.833813
1972,18.834467
1973,18.83524
1974,18.835936
1975,18.836742
1976,18.837423
1977,18.837967
1978,18.838287
1979,18.838537
1980,18.838781
1981,18.838947
1982,18.839153
1983,18.839287
1984,18.839592
1985,18.84026
1986,18.841194
1987,18.842297
1988,18.843382
1989,18.84457
1990,18.845997
1991,18.84737
1992,18.848763
1993,18.850134
1994,18.851591
1995,18.85309
1996,18.854567
1997,18.855968
1998,18.857252
1999,18.85843
2000,18.859383
2001,18.860058
2002,18.860662
2003,18.86118
2004,18.86155
2005,18.861855
2006,18.862242
2007,18.862677
2008,18.863186
2009,18.86377
2010,18.864296
2011,18.864748
2012,18.86507
2013,18.86536
2014,18.86554
2015,18.865585
2016,18.865475
2017,18.865313
2018,18.865282
2019,18.86564
2020,18.866417
2021,18.867348
2022,18.868399
2023,18.869406
2024,18.870363
2025,18.871258
2026,18.872034
2027,18.872688
2028,18.873348
2029,18.87393
2030,18.874321
2031,18.874498
2032,18.874578
2033,18.874525
2034,18.8744
2035,18.874199
2036,18.87395
2037,18.873669
2038,18.873291
2039,18.872955
2040,18.872656
2041,18.872366
2042,18.872158
2043,18.87205
2044,18.871946
2045,18.871801
2046,18.87154
2047,18.87098
2048,18.870481
2049,18.870197
2050,18.86995
2051,18.869907
2052,18.869898
2053,18.869888
2054,18.8699
2055,18.869848
2056,18.869705
2057,18.869627
2058,18.869446
2059,18.869097
2060,18.868702
2061,18.868427
2062,18.868286
2063,18.868221
2064,18.86812
2065,18.8681
2066,18.86805
2067,18.867937
2068,18.868006
2069,18.86831
2070,18.868717
2071,18.869265
2072,18.869982
2073,18.870579
2074,18.871119
2075,18.871601
2076,18.87205
2077,18.872507
2078,18.872889
2079,18.873142
2080,18.873375
2081,18.873571
2082,18.873938
2083,18.874489
2084,18.875088
2085,18.875753
2086,18.876387
2087,18.877073
2088,18.877829
2089,18.878563
2090,18.87925
2091,18.879728
2092,18.880358
2093,18.88108
2094,18.881832
2095,18.882378
2096,18.882788
2097,18.883165
2098,18.883326
2099,18.88348
2100,18.883606
2101,18.883738
2102,18.884068
2103,18.884607
2104,18.884989
2105,18.885616
2106,18.88609
2107,18.886312
2108,18.886522
2109,18.886732
2110,18.886885
2111,18.887003
2112,18.88705
2113,18.887085
2114,18.887142
2115,18.887224
2116,18.887249
2117,18.887312
2118,18.887516
2119,18.887186
2120,18.88655
2121,18.885593
2122,18.88454
2123,18.883451
2124,18.88209
2125,18.88079
2126,18.879358
2127,18.877855
2128,18.876421
2129,18.875088
2130,18.874006
2131,18.87284
2132,18.87153
2133,18.870295
2134,18.868904
2135,18.86771
2136,18.866474
2137,18.865108
2138,18.863726
2139,18.862642
2140,18.861637
2141,18.86055
2142,18.859589
2143,18.858831
2144,18.858269
2145,18.85783
2146,18.857498
2147,18.857098
2148,18.85679
2149,18.856688
2150,18.856655
2151,18.856628
2152,18.856653
2153,18.856743
2154,18.857273
2155,18.858095
2156,18.8591
2157,18.860085
2158,18.86106
2159,18.862156
2160,18.863207
2161,18.864334
2162,18.865303
2163,18.866182
2164,18.866905
2165,18.867727
2166,18.868898
2167,18.870148
2168,18.871655
2169,18.873053
2170,18.874744
2171,18.87658
2172,18.878357
2173,18.880104
2174,18.88173
2175,18.8836
2176,18.885353
2177,18.886904
2178,18.888098
2179,18.889421
2180,18.890688
2181,18.891958
2182,18.893057
2183,18.893793
2184,18.894423
2185,18.894676
2186,18.894632
2187,18.894289
2188,18.893776
2189,18.893326
2190,18.893057
2191,18.892761
2192,18.892328
2193,18.891798
2194,18.891245
2195,18.890709
2196,18.890142
2197,18.889437
2198,18.88856
2199,18.887436
2200,18.886286
2201,18.885204
2202,18.884306
2203,18.883286
2204,18.88236
2205,18.881332
2206,18.880384
2207,18.879457
2208,18.878286
2209,18.87703
2210,18.87581
2211,18.874474
2212,18.873158
2213,18.871906
2214,18.870604
2215,18.869314
2216,18.868267
2217,18.86725
2218,18.866076
2219,18.864939
2220,18.863771
2221,18.862654
2222,18.861567
2223,18.860725
2224,18.860182
2225,18.85987
2226,18.859547
2227,18.85944
2228,18.858368
2229,18.857086
2230,18.856405
2231,18.856234
2232,18.856314
2233,18.856628
2234,18.857164
2235,18.858454
2236,18.860352
2237,18.862686
2238,18.865332
2239,18.868328
2240,18.87191
2241,18.87606
2242,18.880667
2243,18.88589
2244,18.891832
2245,18.898417
2246,18.904646
2247,18.911022
2248,18.917019
2249,18.923286
2250,18.929163
2251,18.934826
2252,18.939648
2253,18.94434
2254,18.948534
2255,18.951807
2256,18.954695
2257,18.956667
2258,18.95779
2259,18.957466
2260,18.956482
2261,18.954655
2262,18.95238
2263,18.949371
2264,18.945719
2265,18.941458
2266,18.93653
2267,18.930607
2268,18.924572
2269,18.917942
2270,18.911337
2271,18.905096
2272,18.898365
2273,18.891665
2274,18.88488
2275,18.878555
2276,18.872454
2277,18.866018
2278,18.86011
2279,18.853815
2280,18.848608
2281,18.843369
2282,18.838652
2283,18.83458
2284,18.83087
2285,18.82785
2286,18.825642
2287,18.823996
2288,18.823248
2289,18.822895
2290,18.822845
2291,18.823156
2292,18.823338
2293,18.82394
2294,18.824791
2295,18.826818
2296,18.83085
2297,18.839449
2298,18.857119
2299,18.886005
2300,18.934397
2301,19.007654
2302,19.105207
2303,19.226479
2304,19.366133
2305,19.547926
2306,19.746838
2307,19.960073
2308,20.200151
2309,20.462614
2310,20.741034
2311,21.012964
2312,21.315416
2313,21.598846
2314,21.870352
2315,22.171621
2316,22.469687
2317,22.733435
2318,22.99912
2319,23.27602
2320,23.540642
2321,23.783918
2322,24.02339
2323,24.233723
2324,24.448788
2325,24.63305
2326,24.824179
2327,24.983942
2328,25.138878
2329,25.280651
2330,25.397367
2331,25.50889
2332,25.608768
2333,25.691093
2334,25.76371
2335,25.82369
2336,25.875536
2337,25.919579
2338,25.95461
2339,25.983698
2340,26.007963
2341,26.026821
2342,26.041878
2343,26.053696
2344,26.063202
2345,26.072472
2346,26.080158
2347,26.089092
2348,26.099749
2349,26.111443
2350,26.124794
2351,26.141188
2352,26.158928
2353,26.180382
2354,26.20637
2355,26.234417
2356,26.26442
2357,26.299921
2358,26.338505
2359,26.382473
2360,26.42353
2361,26.47198
2362,26.519215
2363,26.569494
2364,26.626339
2365,26.679092
2366,26.73339
2367,26.789698
2368,26.848324
2369,26.90251
2370,26.960827
2371,27.017944
2372,27.073055
2373,27.126753
2374,27.177143
2375,27.22567
2376,27.273949
2377,27.316751
2378,27.358343
2379,27.397707
2380,27.432257
2381,27.466856
2382,27.49676
2383,27.523779
2384,27.549809
2385,27.571907
2386,27.592588
2387,27.60969
2388,27.62426
2389,27.63853
2390,27.649633
2391,27.65911
2392,27.66686
2393,27.673853
2394,27.679184
2395,27.68418
2396,27.688196
2397,27.691896
2398,27.695503
2399,27.699234
2400,27.703367
2401,27.707388
2402,27.711458
2403,27.716688
2404,27.72224
2405,27.728487
2406,27.735756
2407,27.744537
2408,27.752426
2409,27.762604
2410,27.773628
2411,27.784597
2412,27.79649
2413,27.809319
2414,27.821943
2415,27.834738
2416,27.84947
2417,27.86256
2418,27.87664
2419,27.89132
2420,27.904696
2421,27.919384
2422,27.932861
2423,27.946182
2424,27.95898
2425,27.97216
2426,27.9845
2427,27.996578
2428,28.007023
2429,28.01764
2430,28.027082
2431,28.036068
2432,28.04503
2433,28.053295
2434,28.060179
2435,28.06722
2436,28.073355
2437,28.079365
2438,28.084387
2439,28.088835
2440,28.092813
2441,28.096004
2442,28.098888
2443,28.101475
2444,28.104082
2445,28.106483
2446,28.108295
2447,28.109987
2448,28.111465
2449,28.11306
2450,28.114393
2451,28.11557
2452,28.11648
2453,28.11726
2454,28.11794
2455,28.118587
2456,28.119223
2457,28.120073
2458,28.121035
2459,28.121902
2460,28.122606
2461,28.123194
2462,28.123734
2463,28.124277
2464,28.124826
2465,28.125294
2466,28.125841
2467,28.126366
2468,28.126781
2469,28.127287
2470,28.127739
2471,28.128162
2472,28.128756
2473,28.129583
2474,28.130615
2475,28.131804
2476,28.133131
2477,28.134733
2478,28.136633
2479,28.138777
2480,28.14113
2481,28.143692
2482,28.146584
2483,28.149643
2484,28.152697
2485,28.155745
2486,28.158714
2487,28.161598
2488,28.164238
2489,28.16707
2490,28.169815
2491,28.172194
2492,28.17433
2493,28.17649
2494,28.178593
2495,28.18051
2496,28.181976
2497,28.183292
2498,28.18437
2499,28.185291
2500,28.185907
2501,28.186077
2502,28.185938
2503,28.185558
2504,28.185167
2505,28.184855
2506,28.184662
2507,28.184624
2508,28.184742
2509,28.184774
2510,28.18482
2511,28.184935
2512,28.185104
2513,28.185362
2514,28.185589
2515,28.185898
2516,28.186129
2517,28.186
2518,28.18553
2519,28.184652
2520,28.18366
2521,28.18265
2522,28.181755
2523,28.180862
2524,28.17981
2525,28.178587
2526,28.177256
2527,28.175741
2528,28.17435
2529,28.173222
2530,28.172493
2531,28.172186
2532,28.172148
2533,28.172316
2534,28.172543
2535,28.172674
2536,28.17259
2537,28.172285
2538,28.171684
2539,28.171337
2540,28.17135
2541,28.17146
2542,28.171764
2543,28.172132
2544,28.17252
2545,28.173176
2546,28.173777
2547,28.174456
2548,28.175314
2549,28.17625
2550,28.177551
2551,28.178833
2552,28.180126
2553,28.181429
2554,28.18285
2555,28.184816
2556,28.186749
2557,28.188837
2558,28.1908
2559,28.19276
2560,28.194633
2561,28.196142
2562,28.197195
2563,28.198093
2564,28.198822
2565,28.199596
2566,28.200329
2567,28.200876
2568,28.20118
2569,28.201366
2570,28.201529
2571,28.201729
2572,28.201881
2573,28.202002
2574,28.201982
2575,28.201944
2576,28.201887
2577,28.201923
2578,28.20201
2579,28.20198
2580,28.201761
2581,28.201378
2582,28.200638
2583,28.199759
2584,28.198912
2585,28.197865
2586,28.196865
2587,28.195644
2588,28.194338
2589,28.192848
2590,28.191683
2591,28.190632
2592,28.189678
2593,28.188696
2594,28.187578
2595,28.186407
2596,28.185335
2597,28.184307
2598,28.1835
2599,28.183022
2600,28.182686
2601,28.18218
2602,28.181622
2603,28.181076
2604,28.180458
2605,28.17988
2606,28.179428
2607,28.178858
2608,28.178415
2609,28.178041
2610,28.177732
2611,28.177483
2612,28.177315
2613,28.177113
2614,28.176992
2615,28.176907
2616,28.176884
2617,28.176937
2618,28.177174
2619,28.177559
2620,28.178398
2621,28.179583
2622,28.180817
2623,28.181942
2624,28.182943
2625,28.183832
2626,28.185328
2627,28.186888
2628,28.188234
2629,28.189526
2630,28.190615
2631,28.191671
2632,28.192726
2633,28.193708
2634,28.194437
2635,28.194925
2636,28.195236
2637,28.19546
2638,28.195557
2639,28.195518
2640,28.195515
2641,28.195507
2642,28.195522
2643,28.195583
2644,28.195635
2645,28.195568
2646,28.195494
2647,28.195562
2648,28.195448
2649,28.194845
2650,28.194021
2651,28.193033
2652,28.191906
2653,28.190815
2654,28.18991
2655,28.18887
2656,28.187908
2657,28.186811
2658,28.18577
2659,28.184797
2660,28.183977
2661,28.183392
2662,28.182991
2663,28.182858
2664,28.183043
2665,28.183231
2666,28.183455
2667,28.183666
2668,28.183737
2669,28.183756
2670,28.183796
2671,28.183805
2672,28.183868
2673,28.183891
2674,28.18374
2675,28.183556
2676,28.183418
2677,28.183313
2678,28.182734
2679,28.182554
2680,28.182558
2681,28.182766
2682,28.183033
2683,28.183231
2684,28.183249
2685,28.183348
2686,28.183758
2687,28.184444
2688,28.185287
2689,28.186527
2690,28.187775
2691,28.189146
2692,28.190498
2693,28.191683
2694,28.192884
2695,28.194107
2696,28.195505
2697,28.196665
2698,28.19772
2699,28.19886
2700,28.200006
2701,28.20086
2702,28.201475
2703,28.201763
2704,28.20192
2705,28.202
2706,28.201944
2707,28.201803
2708,28.201723
2709,28.201511
2710,28.20109
2711,28.200846
2712,28.200657
2713,28.200497
2714,28.20032
2715,28.200176
2716,28.199825
2717,28.199131
2718,28.198076
2719,28.196856
2720,28.195772
2721,28.194937
2722,28.19424
2723,28.19354
2724,28.192492
2725,28.191256
2726,28.190067
2727,28.188963
2728,28.187906
2729,28.186981
2730,28.185894
2731,28.18468
2732,28.183575
2733,28.182423
2734,28.181309
2735,28.180561
2736,28.180153
2737,28.179977
2738,28.17996
2739,28.18013
2740,28.18037
2741,28.180508
2742,28.180643
2743,28.180756
2744,28.180862
2745,28.180939
2746,28.18104
2747,28.18112
2748,28.18102
2749,28.180746
2750,28.1803
2751,28.17969
2752,28.179045
2753,28.178469
2754,28.177765
2755,28.177187
2756,28.1766
2757,28.176054
2758,28.175583
2759,28.175165
2760,28.174814
2761,28.174543
2762,28.174374
2763,28.174145
2764,28.17366
2765,28.173185
2766,28.172651
2767,28.172186
2768,28.171625
2769,28.171112
2770,28.170918
2771,28.171003
2772,28.171268
2773,28.17182
2774,28.172533
2775,28.17342
2776,28.174265
2777,28.175398
2778,28.176846
2779,28.17851
2780,28.180172
2781,28.18209
2782,28.184044
2783,28.185966
2784,28.187635
2785,28.189499
2786,28.19137
2787,28.193134
2788,28.195135
2789,28.197208
2790,28.199228
2791,28.201374
2792,28.203543
2793,28.205593
2794,28.207357
2795,28.209234
2796,28.211044
2797,28.212633
2798,28.21396
2799,28.214916
2800,28.21545
2801,28.215746
2802,28.215973
2803,28.216402
2804,28.217733
2805,28.221401
2806,28.2299
2807,28.248217
2808,28.271736
2809,28.330431
2810,28.407045
2811,28.501678
2812,28.63015
2813,28.787695
2814,28.953268
2815,29.153727
2816,29.375204
2817,29.595371
2818,29.86309
2819,30.116747
2820,30.375736
2821,30.664125
2822,30.936003
2823,31.196325
2824,31.45027
2825,31.721827
2826,31.978968
2827,32.236477
2828,32.458225
2829,32.69411
2830,32.923134
2831,33.127052
2832,33.326344
2833,33.506847
2834,33.687958
2835,33.84507
2836,33.98102
2837,34.12039
2838,34.23343
2839,34.341797
2840,34.432182
2841,34.511856
2842,34.57662
2843,34.633514
2844,34.684273
2845,34.724964
2846,34.757843
2847,34.783985
2848,34.804134
2849,34.82011
2850,34.83278
2851,34.84251
2852,34.85059
2853,34.859516
2854,34.86953
2855,34.880527
2856,34.893883
2857,34.911274
2858,34.930527
2859,34.952065
2860,34.978497
2861,35.006977
2862,35.037
2863,35.072342
2864,35.11237
2865,35.154705
2866,35.19715
2867,35.241997
2868,35.288956
2869,35.336086
2870,35.384357
2871,35.429356
2872,35.47236
2873,35.519375
2874,35.563274
2875,35.608612
2876,35.65647
2877,35.699924
2878,35.74375
2879,35.785763
2880,35.827774
2881,35.869377
2882,35.909126
2883,35.95073
2884,35.990612
2885,36.0304
2886,36.06501
2887,36.100956
2888,36.136765
2889,36.168865
2890,36.202785
2891,36.233807
2892,36.26345
2893,36.29514
2894,36.322506
2895,36.349255
2896,36.373417
2897,36.397415
2898,36.41918
2899,36.43951
2900,36.45724
2901,36.47534
2902,36.49053
2903,36.5061
2904,36.519455
2905,36.534203
2906,36.546215
2907,36.55854
2908,36.568993
2909,36.579487
2910,36.58873
2911,36.596973
2912,36.60496
2913,36.612488
2914,36.61802
2915,36.62491
2916,36.631042
2917,36.636894
2918,36.641846
2919,36.646896
2920,36.65248
2921,36.65811
2922,36.66341
2923,36.669407
2924,36.674877
2925,36.68072
2926,36.686813
2927,36.692787
2928,36.698456
2929,36.704277
2930,36.710327
2931,36.716404
2932,36.722572
2933,36.728962
2934,36.734844
2935,36.74118
2936,36.74708
2937,36.753777
2938,36.75975
2939,36.76637
2940,36.77264
2941,36.778973
2942,36.78578
2943,36.79187
2944,36.798553
2945,36.805267
2946,36.81191
2947,36.818954
2948,36.82634
2949,36.833633
2950,36.840843
2951,36.847736
2952,36.854767
2953,36.861397
2954,36.86741
2955,36.873177
2956,36.8782
2957,36.883644
2958,36.888744
2959,36.893486
2960,36.898544
2961,36.902847
2962,36.907154
2963,36.911243
2964,36.915245
2965,36.918762
2966,36.9221
2967,36.925163
2968,36.928352
2969,36.93132
2970,36.934402
2971,36.937332
2972,36.94023
2973,36.94315
2974,36.945694
2975,36.948353
2976,36.951065
2977,36.953682
2978,36.95606
2979,36.958534
2980,36.961006
2981,36.963375
2982,36.965176
2983,36.967148
2984,36.969162
2985,36.971146
2986,36.972935
2987,36.974735
2988,36.976254
2989,36.978
2990,36.979683
2991,36.98135
2992,36.983086
2993,36.984882
2994,36.986813
2995,36.98865
2996,36.990623
2997,36.993076
2998,36.995667
2999,36.998524
3000,37.001564
3001,37.00446
3002,37.007378
3003,37.010307
3004,37.01339
3005,37.01637
3006,37.019432
3007,37.022217
3008,37.024944
3009,37.02755
3010,37.030144
3011,37.032436
3012,37.034706
3013,37.036964
3014,37.03941
3015,37.04163
3016,37.044174
3017,37.046757
3018,37.04914
3019,37.051746
3020,37.05437
3021,37.056934
3022,37.059353
3023,37.06196
3024,37.06438
3025,37.066875
3026,37.06923
3027,37.071854
3028,37.0742
3029,37.076824
3030,37.079235
3031,37.08158
3032,37.08379
3033,37.08616
3034,37.08833
3035,37.090836
3036,37.09317
3037,37.095524
3038,37.097916
3039,37.099846
3040,37.10169
3041,37.10347
3042,37.104958
3043,37.10644
3044,37.107857
3045,37.109386
3046,37.111084
3047,37.113003
3048,37.114784
3049,37.116474
3050,37.11844
3051,37.12033
3052,37.122272
3053,37.124447
3054,37.12643
3055,37.129173
3056,37.131348
3057,37.13344
3058,37.135468
3059,37.137737
3060,37.140053
3061,37.142746
3062,37.14516
3063,37.1475
3064,37.149754
3065,37.15179
3066,37.154106
3067,37.1565
3068,37.15908
3069,37.16161
3070,37.164062
3071,37.166958
3072,37.169773
3073,37.173004
3074,37.17598
3075,37.178936
3076,37.181557
3077,37.184475
3078,37.187004
3079,37.189518
3080,37.191994
3081,37.19436
3082,37.19676
3083,37.19912
3084,37.20146
3085,37.203514
3086,37.2058
3087,37.207874
3088,37.209682
3089,37.21135
